drug_id,entrez_id,tas,name,symbol
HMSL10073,9212,10,PHA-793887,AURKB
HMSL10073,9261,10,PHA-793887,MAPKAPK2
HMSL10073,9262,10,PHA-793887,STK17B
HMSL10073,9263,10,PHA-793887,STK17A
HMSL10073,9344,10,PHA-793887,TAOK2
HMSL10073,9475,10,PHA-793887,ROCK2
HMSL10073,9578,10,PHA-793887,CDC42BPB
HMSL10073,9641,10,PHA-793887,IKBKE
HMSL10073,9748,10,PHA-793887,SLK
HMSL10073,9874,10,PHA-793887,TLK1
HMSL10073,9891,10,PHA-793887,NUAK1
HMSL10073,10000,10,PHA-793887,AKT3
HMSL10073,10110,10,PHA-793887,SGK2
HMSL10073,10114,10,PHA-793887,HIPK3
HMSL10073,10188,10,PHA-793887,TNK2
HMSL10073,10298,10,PHA-793887,PAK4
HMSL10073,10746,10,PHA-793887,MAP3K2
HMSL10073,10769,10,PHA-793887,PLK2
HMSL10073,10783,10,PHA-793887,NEK6
HMSL10073,11011,10,PHA-793887,TLK2
HMSL10073,11040,10,PHA-793887,PIM2
HMSL10073,11113,10,PHA-793887,CIT
HMSL10073,11200,10,PHA-793887,CHEK2
HMSL10073,11213,10,PHA-793887,IRAK3
HMSL10073,22848,10,PHA-793887,AAK1
HMSL10073,22983,10,PHA-793887,MAST1
HMSL10073,23012,10,PHA-793887,STK38L
HMSL10073,23097,10,PHA-793887,CDK19
HMSL10073,23235,10,PHA-793887,SIK2
HMSL10073,23387,10,PHA-793887,SIK3
HMSL10073,23396,10,PHA-793887,PIP5K1C
HMSL10073,23604,10,PHA-793887,DAPK2
HMSL10073,23678,10,PHA-793887,SGK3
HMSL10073,25989,10,PHA-793887,ULK3
HMSL10073,26524,10,PHA-793887,LATS2
HMSL10073,26576,10,PHA-793887,SRPK3
HMSL10073,27102,10,PHA-793887,EIF2AK1
HMSL10073,28996,10,PHA-793887,HIPK2
HMSL10073,30811,10,PHA-793887,HUNK
HMSL10073,51086,10,PHA-793887,TNNI3K
HMSL10073,51135,10,PHA-793887,IRAK4
HMSL10073,51776,10,PHA-793887,MAP3K20
HMSL10073,53944,10,PHA-793887,CSNK1G1
HMSL10073,54861,10,PHA-793887,SNRK
HMSL10073,55561,10,PHA-793887,CDC42BPG
HMSL10073,55589,10,PHA-793887,BMP2K
HMSL10073,55781,10,PHA-793887,RIOK2
HMSL10073,56997,10,PHA-793887,COQ8A
HMSL10073,57118,10,PHA-793887,CAMK1D
HMSL10073,57172,10,PHA-793887,CAMK1G
HMSL10073,65125,10,PHA-793887,WNK1
HMSL10073,65267,10,PHA-793887,WNK3
HMSL10073,79837,10,PHA-793887,PIP4K2C
HMSL10073,79858,10,PHA-793887,NEK11
HMSL10073,79934,10,PHA-793887,COQ8B
HMSL10073,80122,10,PHA-793887,MAP3K19
HMSL10073,83903,10,PHA-793887,HASPIN
HMSL10073,83942,10,PHA-793887,TSSK1B
HMSL10073,84446,10,PHA-793887,BRSK1
HMSL10073,85366,10,PHA-793887,MYLK2
HMSL10073,91754,10,PHA-793887,NEK9
HMSL10073,91807,10,PHA-793887,MYLK3
HMSL10073,120892,10,PHA-793887,LRRK2
HMSL10073,122011,10,PHA-793887,CSNK1A1L
HMSL10073,140469,10,PHA-793887,MYO3B
HMSL10073,140609,10,PHA-793887,NEK7
HMSL10073,140803,10,PHA-793887,TRPM6
HMSL10073,147746,10,PHA-793887,HIPK4
HMSL10073,150094,10,PHA-793887,SIK1
HMSL10073,152110,10,PHA-793887,NEK10
HMSL10073,167359,10,PHA-793887,NIM1K
HMSL10073,285220,10,PHA-793887,EPHA6
HMSL10073,340156,10,PHA-793887,MYLK4
HMSL10073,341676,10,PHA-793887,NEK5
HMSL10073,389840,10,PHA-793887,MAP3K15
HMSL10073,415116,10,PHA-793887,PIM3
HMSL10073,440275,10,PHA-793887,EIF2AK4
HMSL10073,494551,10,PHA-793887,WEE2
HMSL10073,728642,10,PHA-793887,CDK11A
HMSL10073,100130827,10,PHA-793887,SBK3
HMSL10073,100526835,10,PHA-793887,FPGT-TNNI3K
HMSL10073,100533105,10,PHA-793887,C8orf44-SGK3
HMSL10073,102724428,10,PHA-793887,SIK1B
HMSL10074,472,1,KU55933,ATM
HMSL10074,545,10,KU55933,ATR
HMSL10074,1859,2,KU55933,DYRK1A
HMSL10074,2475,3,KU55933,MTOR
HMSL10074,2932,2,KU55933,GSK3B
HMSL10074,4296,2,KU55933,MAP3K11
HMSL10074,5292,2,KU55933,PIM1
HMSL10074,5591,3,KU55933,PRKDC
HMSL10074,225689,2,KU55933,MAPK15
HMSL10074,415116,2,KU55933,PIM3
HMSL10075,27,10,QL-X-138,ABL2
HMSL10075,91,10,QL-X-138,ACVR1B
HMSL10075,92,10,QL-X-138,ACVR2A
HMSL10075,207,10,QL-X-138,AKT1
HMSL10075,208,10,QL-X-138,AKT2
HMSL10075,238,10,QL-X-138,ALK
HMSL10075,558,10,QL-X-138,AXL
HMSL10075,657,10,QL-X-138,BMPR1A
HMSL10075,673,10,QL-X-138,BRAF
HMSL10075,695,2,QL-X-138,BTK
HMSL10075,814,10,QL-X-138,CAMK4
HMSL10075,984,10,QL-X-138,CDK11B
HMSL10075,1017,10,QL-X-138,CDK2
HMSL10075,1018,10,QL-X-138,CDK3
HMSL10075,1019,10,QL-X-138,CDK4
HMSL10075,1020,10,QL-X-138,CDK5
HMSL10075,1024,10,QL-X-138,CDK8
HMSL10075,1025,10,QL-X-138,CDK9
HMSL10075,1111,10,QL-X-138,CHEK1
HMSL10075,1147,10,QL-X-138,CHUK
HMSL10075,1263,10,QL-X-138,PLK3
HMSL10075,1432,10,QL-X-138,MAPK14
HMSL10075,1436,10,QL-X-138,CSF1R
HMSL10075,1445,10,QL-X-138,CSK
HMSL10075,1452,10,QL-X-138,CSNK1A1
HMSL10075,1454,10,QL-X-138,CSNK1E
HMSL10075,1455,10,QL-X-138,CSNK1G2
HMSL10075,1456,10,QL-X-138,CSNK1G3
HMSL10075,1859,2,QL-X-138,DYRK1A
HMSL10075,1969,10,QL-X-138,EPHA2
HMSL10075,2011,10,QL-X-138,MARK2
HMSL10075,2041,10,QL-X-138,EPHA1
HMSL10075,2042,10,QL-X-138,EPHA3
HMSL10075,2043,10,QL-X-138,EPHA4
HMSL10075,2044,10,QL-X-138,EPHA5
HMSL10075,2045,10,QL-X-138,EPHA7
HMSL10075,2046,10,QL-X-138,EPHA8
HMSL10075,2047,10,QL-X-138,EPHB1
HMSL10075,2048,10,QL-X-138,EPHB2
HMSL10075,2049,10,QL-X-138,EPHB3
HMSL10075,2050,10,QL-X-138,EPHB4
HMSL10075,2065,10,QL-X-138,ERBB3
HMSL10075,2185,10,QL-X-138,PTK2B
HMSL10075,2241,10,QL-X-138,FER
HMSL10075,2242,10,QL-X-138,FES
HMSL10075,2260,10,QL-X-138,FGFR1
HMSL10075,2261,10,QL-X-138,FGFR3
HMSL10075,2263,10,QL-X-138,FGFR2
HMSL10075,2264,10,QL-X-138,FGFR4
HMSL10075,2321,10,QL-X-138,FLT1
HMSL10075,2444,10,QL-X-138,FRK
HMSL10075,2475,2,QL-X-138,MTOR
HMSL10075,2534,10,QL-X-138,FYN
HMSL10075,2868,10,QL-X-138,GRK4
HMSL10075,2872,2,QL-X-138,MKNK2
HMSL10075,2932,10,QL-X-138,GSK3B
HMSL10075,3055,10,QL-X-138,HCK
HMSL10075,3480,10,QL-X-138,IGF1R
HMSL10075,3643,10,QL-X-138,INSR
HMSL10075,3645,10,QL-X-138,INSRR
HMSL10075,3718,2,QL-X-138,JAK3
HMSL10075,3984,10,QL-X-138,LIMK1
HMSL10075,3985,10,QL-X-138,LIMK2
HMSL10075,4058,10,QL-X-138,LTK
HMSL10075,4067,10,QL-X-138,LYN
HMSL10075,4117,10,QL-X-138,MAK
HMSL10075,4139,10,QL-X-138,MARK1
HMSL10075,4140,10,QL-X-138,MARK3
HMSL10075,4145,10,QL-X-138,MATK
HMSL10075,4214,10,QL-X-138,MAP3K1
HMSL10075,4215,10,QL-X-138,MAP3K3
HMSL10075,4216,10,QL-X-138,MAP3K4
HMSL10075,4217,10,QL-X-138,MAP3K5
HMSL10075,4233,10,QL-X-138,MET
HMSL10075,4293,10,QL-X-138,MAP3K9
HMSL10075,4294,10,QL-X-138,MAP3K10
HMSL10075,4296,10,QL-X-138,MAP3K11
HMSL10075,4486,10,QL-X-138,MST1R
HMSL10075,4593,10,QL-X-138,MUSK
HMSL10075,4750,10,QL-X-138,NEK1
HMSL10075,4751,10,QL-X-138,NEK2
HMSL10075,4752,10,QL-X-138,NEK3
HMSL10075,4916,10,QL-X-138,NTRK3
HMSL10075,4921,10,QL-X-138,DDR2
HMSL10075,5058,10,QL-X-138,PAK1
HMSL10075,5062,10,QL-X-138,PAK2
HMSL10075,5063,10,QL-X-138,PAK3
HMSL10075,5127,10,QL-X-138,CDK16
HMSL10075,5128,10,QL-X-138,CDK17
HMSL10075,5129,10,QL-X-138,CDK18
HMSL10075,5170,10,QL-X-138,PDPK1
HMSL10075,5261,10,QL-X-138,PHKG2
HMSL10075,5347,10,QL-X-138,PLK1
HMSL10075,5562,10,QL-X-138,PRKAA1
HMSL10075,5563,10,QL-X-138,PRKAA2
HMSL10075,5566,10,QL-X-138,PRKACA
HMSL10075,5567,10,QL-X-138,PRKACB
HMSL10075,5580,10,QL-X-138,PRKCD
HMSL10075,5581,10,QL-X-138,PRKCE
HMSL10075,5583,10,QL-X-138,PRKCH
HMSL10075,5584,10,QL-X-138,PRKCI
HMSL10075,5585,10,QL-X-138,PKN1
HMSL10075,5586,10,QL-X-138,PKN2
HMSL10075,5587,10,QL-X-138,PRKD1
HMSL10075,5588,10,QL-X-138,PRKCQ
HMSL10075,5592,10,QL-X-138,PRKG1
HMSL10075,5593,10,QL-X-138,PRKG2
HMSL10075,5594,10,QL-X-138,MAPK1
HMSL10075,5595,10,QL-X-138,MAPK3
HMSL10075,5596,10,QL-X-138,MAPK4
HMSL10075,5597,10,QL-X-138,MAPK6
HMSL10075,5598,10,QL-X-138,MAPK7
HMSL10075,5600,10,QL-X-138,MAPK11
HMSL10075,5603,10,QL-X-138,MAPK13
HMSL10075,5605,10,QL-X-138,MAP2K2
HMSL10075,5610,10,QL-X-138,EIF2AK2
HMSL10075,5613,10,QL-X-138,PRKX
HMSL10075,5747,10,QL-X-138,PTK2
HMSL10075,5753,10,QL-X-138,PTK6
HMSL10075,5894,10,QL-X-138,RAF1
HMSL10075,6011,10,QL-X-138,GRK1
HMSL10075,6093,10,QL-X-138,ROCK1
HMSL10075,6098,10,QL-X-138,ROS1
HMSL10075,6195,10,QL-X-138,RPS6KA1
HMSL10075,6196,10,QL-X-138,RPS6KA2
HMSL10075,6300,10,QL-X-138,MAPK12
HMSL10075,6714,10,QL-X-138,SRC
HMSL10075,6725,10,QL-X-138,SRMS
HMSL10075,6733,10,QL-X-138,SRPK2
HMSL10075,6787,10,QL-X-138,NEK4
HMSL10075,6788,10,QL-X-138,STK3
HMSL10075,6789,10,QL-X-138,STK4
HMSL10075,6793,10,QL-X-138,STK10
HMSL10075,6794,10,QL-X-138,STK11
HMSL10075,6795,10,QL-X-138,AURKC
HMSL10075,6850,10,QL-X-138,SYK
HMSL10075,7010,10,QL-X-138,TEK
HMSL10075,7046,10,QL-X-138,TGFBR1
HMSL10075,7048,10,QL-X-138,TGFBR2
HMSL10075,7075,10,QL-X-138,TIE1
HMSL10075,7301,10,QL-X-138,TYRO3
HMSL10075,7444,10,QL-X-138,VRK2
HMSL10075,7465,10,QL-X-138,WEE1
HMSL10075,7525,10,QL-X-138,YES1
HMSL10075,7786,10,QL-X-138,MAP3K12
HMSL10075,8408,10,QL-X-138,ULK1
HMSL10075,8428,10,QL-X-138,STK24
HMSL10075,8476,10,QL-X-138,CDC42BPA
HMSL10075,8536,10,QL-X-138,CAMK1
HMSL10075,8550,10,QL-X-138,MAPKAPK5
HMSL10075,8621,10,QL-X-138,CDK13
HMSL10075,8737,10,QL-X-138,RIPK1
HMSL10075,8899,10,QL-X-138,PRPF4B
HMSL10075,8986,10,QL-X-138,RPS6KA4
HMSL10075,9064,10,QL-X-138,MAP3K6
HMSL10075,9088,10,QL-X-138,PKMYT1
HMSL10075,9113,10,QL-X-138,LATS1
HMSL10075,9175,10,QL-X-138,MAP3K13
HMSL10075,9201,10,QL-X-138,DCLK1
HMSL10075,9212,10,QL-X-138,AURKB
HMSL10075,9252,10,QL-X-138,RPS6KA5
HMSL10075,9261,10,QL-X-138,MAPKAPK2
HMSL10075,9262,10,QL-X-138,STK17B
HMSL10075,9263,10,QL-X-138,STK17A
HMSL10075,9344,10,QL-X-138,TAOK2
HMSL10075,9578,10,QL-X-138,CDC42BPB
HMSL10075,9641,10,QL-X-138,IKBKE
HMSL10075,9706,10,QL-X-138,ULK2
HMSL10075,9748,10,QL-X-138,SLK
HMSL10075,9874,10,QL-X-138,TLK1
HMSL10075,9943,10,QL-X-138,OXSR1
HMSL10075,10000,10,QL-X-138,AKT3
HMSL10075,10188,10,QL-X-138,TNK2
HMSL10075,10298,10,QL-X-138,PAK4
HMSL10075,10461,10,QL-X-138,MERTK
HMSL10075,10746,10,QL-X-138,MAP3K2
HMSL10075,10769,10,QL-X-138,PLK2
HMSL10075,10783,10,QL-X-138,NEK6
HMSL10075,11011,10,QL-X-138,TLK2
HMSL10075,11183,10,QL-X-138,MAP4K5
HMSL10075,11184,10,QL-X-138,MAP4K1
HMSL10075,11200,10,QL-X-138,CHEK2
HMSL10075,11329,10,QL-X-138,STK38
HMSL10075,22983,10,QL-X-138,MAST1
HMSL10075,23012,10,QL-X-138,STK38L
HMSL10075,23097,10,QL-X-138,CDK19
HMSL10075,23387,10,QL-X-138,SIK3
HMSL10075,23678,10,QL-X-138,SGK3
HMSL10075,23683,10,QL-X-138,PRKD3
HMSL10075,25865,10,QL-X-138,PRKD2
HMSL10075,25989,10,QL-X-138,ULK3
HMSL10075,27102,10,QL-X-138,EIF2AK1
HMSL10075,27148,10,QL-X-138,STK36
HMSL10075,29110,10,QL-X-138,TBK1
HMSL10075,30811,10,QL-X-138,HUNK
HMSL10075,51086,10,QL-X-138,TNNI3K
HMSL10075,51765,10,QL-X-138,STK26
HMSL10075,53904,10,QL-X-138,MYO3A
HMSL10075,53944,10,QL-X-138,CSNK1G1
HMSL10075,54861,10,QL-X-138,SNRK
HMSL10075,55351,10,QL-X-138,STK32B
HMSL10075,55561,10,QL-X-138,CDC42BPG
HMSL10075,56924,10,QL-X-138,PAK6
HMSL10075,56997,10,QL-X-138,COQ8A
HMSL10075,57118,10,QL-X-138,CAMK1D
HMSL10075,57144,10,QL-X-138,PAK5
HMSL10075,57172,10,QL-X-138,CAMK1G
HMSL10075,65975,10,QL-X-138,STK33
HMSL10075,79858,10,QL-X-138,NEK11
HMSL10075,79934,10,QL-X-138,COQ8B
HMSL10075,83942,10,QL-X-138,TSSK1B
HMSL10075,84446,10,QL-X-138,BRSK1
HMSL10075,85366,10,QL-X-138,MYLK2
HMSL10075,85443,10,QL-X-138,DCLK3
HMSL10075,91754,10,QL-X-138,NEK9
HMSL10075,91807,10,QL-X-138,MYLK3
HMSL10075,122011,10,QL-X-138,CSNK1A1L
HMSL10075,140469,10,QL-X-138,MYO3B
HMSL10075,140609,10,QL-X-138,NEK7
HMSL10075,140901,10,QL-X-138,STK35
HMSL10075,150094,10,QL-X-138,SIK1
HMSL10075,166614,10,QL-X-138,DCLK2
HMSL10075,167359,10,QL-X-138,NIM1K
HMSL10075,202374,10,QL-X-138,STK32A
HMSL10075,255239,10,QL-X-138,ANKK1
HMSL10075,282974,10,QL-X-138,STK32C
HMSL10075,285220,10,QL-X-138,EPHA6
HMSL10075,340156,10,QL-X-138,MYLK4
HMSL10075,341676,10,QL-X-138,NEK5
HMSL10075,388228,10,QL-X-138,SBK1
HMSL10075,440275,10,QL-X-138,EIF2AK4
HMSL10075,494551,10,QL-X-138,WEE2
HMSL10075,728642,10,QL-X-138,CDK11A
HMSL10075,100130827,10,QL-X-138,SBK3
HMSL10075,100526835,10,QL-X-138,FPGT-TNNI3K
HMSL10075,100533105,10,QL-X-138,C8orf44-SGK3
HMSL10075,102724428,10,QL-X-138,SIK1B
HMSL10075,102800317,10,QL-X-138,TPTEP2-CSNK1E
HMSL10075,106821730,10,QL-X-138,BUB1B-PAK6
HMSL10076,90,10,QL-XI-92,ACVR1
HMSL10076,91,10,QL-XI-92,ACVR1B
HMSL10076,92,10,QL-XI-92,ACVR2A
HMSL10076,93,10,QL-XI-92,ACVR2B
HMSL10076,94,10,QL-XI-92,ACVRL1
HMSL10076,208,10,QL-XI-92,AKT2
HMSL10076,238,10,QL-XI-92,ALK
HMSL10076,558,10,QL-XI-92,AXL
HMSL10076,640,10,QL-XI-92,BLK
HMSL10076,657,10,QL-XI-92,BMPR1A
HMSL10076,658,10,QL-XI-92,BMPR1B
HMSL10076,659,10,QL-XI-92,BMPR2
HMSL10076,660,10,QL-XI-92,BMX
HMSL10076,695,10,QL-XI-92,BTK
HMSL10076,780,2,QL-XI-92,DDR1
HMSL10076,814,10,QL-XI-92,CAMK4
HMSL10076,815,10,QL-XI-92,CAMK2A
HMSL10076,816,10,QL-XI-92,CAMK2B
HMSL10076,817,10,QL-XI-92,CAMK2D
HMSL10076,818,10,QL-XI-92,CAMK2G
HMSL10076,984,10,QL-XI-92,CDK11B
HMSL10076,1017,10,QL-XI-92,CDK2
HMSL10076,1018,10,QL-XI-92,CDK3
HMSL10076,1019,10,QL-XI-92,CDK4
HMSL10076,1020,10,QL-XI-92,CDK5
HMSL10076,1022,10,QL-XI-92,CDK7
HMSL10076,1024,10,QL-XI-92,CDK8
HMSL10076,1025,10,QL-XI-92,CDK9
HMSL10076,1111,10,QL-XI-92,CHEK1
HMSL10076,1147,10,QL-XI-92,CHUK
HMSL10076,1195,10,QL-XI-92,CLK1
HMSL10076,1196,10,QL-XI-92,CLK2
HMSL10076,1198,10,QL-XI-92,CLK3
HMSL10076,1263,10,QL-XI-92,PLK3
HMSL10076,1452,10,QL-XI-92,CSNK1A1
HMSL10076,1453,10,QL-XI-92,CSNK1D
HMSL10076,1454,10,QL-XI-92,CSNK1E
HMSL10076,1455,10,QL-XI-92,CSNK1G2
HMSL10076,1456,10,QL-XI-92,CSNK1G3
HMSL10076,1457,10,QL-XI-92,CSNK2A1
HMSL10076,1459,10,QL-XI-92,CSNK2A2
HMSL10076,1612,10,QL-XI-92,DAPK1
HMSL10076,1613,10,QL-XI-92,DAPK3
HMSL10076,1760,10,QL-XI-92,DMPK
HMSL10076,1859,10,QL-XI-92,DYRK1A
HMSL10076,1956,10,QL-XI-92,EGFR
HMSL10076,2011,10,QL-XI-92,MARK2
HMSL10076,2041,10,QL-XI-92,EPHA1
HMSL10076,2044,10,QL-XI-92,EPHA5
HMSL10076,2045,10,QL-XI-92,EPHA7
HMSL10076,2047,10,QL-XI-92,EPHB1
HMSL10076,2048,10,QL-XI-92,EPHB2
HMSL10076,2049,10,QL-XI-92,EPHB3
HMSL10076,2050,10,QL-XI-92,EPHB4
HMSL10076,2051,10,QL-XI-92,EPHB6
HMSL10076,2064,10,QL-XI-92,ERBB2
HMSL10076,2065,10,QL-XI-92,ERBB3
HMSL10076,2066,10,QL-XI-92,ERBB4
HMSL10076,2081,10,QL-XI-92,ERN1
HMSL10076,2185,10,QL-XI-92,PTK2B
HMSL10076,2241,10,QL-XI-92,FER
HMSL10076,2242,10,QL-XI-92,FES
HMSL10076,2260,10,QL-XI-92,FGFR1
HMSL10076,2261,10,QL-XI-92,FGFR3
HMSL10076,2263,10,QL-XI-92,FGFR2
HMSL10076,2264,10,QL-XI-92,FGFR4
HMSL10076,2321,10,QL-XI-92,FLT1
HMSL10076,2322,10,QL-XI-92,FLT3
HMSL10076,2324,10,QL-XI-92,FLT4
HMSL10076,2475,10,QL-XI-92,MTOR
HMSL10076,2580,10,QL-XI-92,GAK
HMSL10076,2868,10,QL-XI-92,GRK4
HMSL10076,2872,10,QL-XI-92,MKNK2
HMSL10076,2931,10,QL-XI-92,GSK3A
HMSL10076,2932,10,QL-XI-92,GSK3B
HMSL10076,3551,10,QL-XI-92,IKBKB
HMSL10076,3643,10,QL-XI-92,INSR
HMSL10076,3645,10,QL-XI-92,INSRR
HMSL10076,3654,10,QL-XI-92,IRAK1
HMSL10076,3702,10,QL-XI-92,ITK
HMSL10076,3716,10,QL-XI-92,JAK1
HMSL10076,3718,10,QL-XI-92,JAK3
HMSL10076,3791,10,QL-XI-92,KDR
HMSL10076,3984,10,QL-XI-92,LIMK1
HMSL10076,3985,10,QL-XI-92,LIMK2
HMSL10076,4058,10,QL-XI-92,LTK
HMSL10076,4117,10,QL-XI-92,MAK
HMSL10076,4139,10,QL-XI-92,MARK1
HMSL10076,4145,10,QL-XI-92,MATK
HMSL10076,4214,10,QL-XI-92,MAP3K1
HMSL10076,4215,10,QL-XI-92,MAP3K3
HMSL10076,4216,10,QL-XI-92,MAP3K4
HMSL10076,4217,10,QL-XI-92,MAP3K5
HMSL10076,4233,10,QL-XI-92,MET
HMSL10076,4293,10,QL-XI-92,MAP3K9
HMSL10076,4294,10,QL-XI-92,MAP3K10
HMSL10076,4296,10,QL-XI-92,MAP3K11
HMSL10076,4486,10,QL-XI-92,MST1R
HMSL10076,4593,10,QL-XI-92,MUSK
HMSL10076,4638,10,QL-XI-92,MYLK
HMSL10076,4750,10,QL-XI-92,NEK1
HMSL10076,4751,10,QL-XI-92,NEK2
HMSL10076,4752,10,QL-XI-92,NEK3
HMSL10076,4914,10,QL-XI-92,NTRK1
HMSL10076,4915,10,QL-XI-92,NTRK2
HMSL10076,4916,10,QL-XI-92,NTRK3
HMSL10076,5058,10,QL-XI-92,PAK1
HMSL10076,5063,10,QL-XI-92,PAK3
HMSL10076,5127,10,QL-XI-92,CDK16
HMSL10076,5128,10,QL-XI-92,CDK17
HMSL10076,5129,10,QL-XI-92,CDK18
HMSL10076,5170,10,QL-XI-92,PDPK1
HMSL10076,5218,10,QL-XI-92,CDK14
HMSL10076,5260,10,QL-XI-92,PHKG1
HMSL10076,5261,10,QL-XI-92,PHKG2
HMSL10076,5287,10,QL-XI-92,PIK3C2B
HMSL10076,5288,10,QL-XI-92,PIK3C2G
HMSL10076,5290,10,QL-XI-92,PIK3CA
HMSL10076,5291,10,QL-XI-92,PIK3CB
HMSL10076,5292,10,QL-XI-92,PIM1
HMSL10076,5293,10,QL-XI-92,PIK3CD
HMSL10076,5294,10,QL-XI-92,PIK3CG
HMSL10076,5298,10,QL-XI-92,PI4KB
HMSL10076,5347,10,QL-XI-92,PLK1
HMSL10076,5562,10,QL-XI-92,PRKAA1
HMSL10076,5563,10,QL-XI-92,PRKAA2
HMSL10076,5566,10,QL-XI-92,PRKACA
HMSL10076,5567,10,QL-XI-92,PRKACB
HMSL10076,5580,10,QL-XI-92,PRKCD
HMSL10076,5581,10,QL-XI-92,PRKCE
HMSL10076,5583,10,QL-XI-92,PRKCH
HMSL10076,5584,10,QL-XI-92,PRKCI
HMSL10076,5585,10,QL-XI-92,PKN1
HMSL10076,5586,10,QL-XI-92,PKN2
HMSL10076,5587,10,QL-XI-92,PRKD1
HMSL10076,5588,10,QL-XI-92,PRKCQ
HMSL10076,5592,10,QL-XI-92,PRKG1
HMSL10076,5593,10,QL-XI-92,PRKG2
HMSL10076,5594,10,QL-XI-92,MAPK1
HMSL10076,5595,10,QL-XI-92,MAPK3
HMSL10076,5596,10,QL-XI-92,MAPK4
HMSL10076,5597,10,QL-XI-92,MAPK6
HMSL10076,5598,10,QL-XI-92,MAPK7
HMSL10076,5599,10,QL-XI-92,MAPK8
HMSL10076,5601,10,QL-XI-92,MAPK9
HMSL10076,5602,10,QL-XI-92,MAPK10
HMSL10076,5603,10,QL-XI-92,MAPK13
HMSL10076,5604,10,QL-XI-92,MAP2K1
HMSL10076,5605,10,QL-XI-92,MAP2K2
HMSL10076,5606,10,QL-XI-92,MAP2K3
HMSL10076,5607,10,QL-XI-92,MAP2K5
HMSL10076,5608,10,QL-XI-92,MAP2K6
HMSL10076,5609,10,QL-XI-92,MAP2K7
HMSL10076,5610,10,QL-XI-92,EIF2AK2
HMSL10076,5613,10,QL-XI-92,PRKX
HMSL10076,5747,10,QL-XI-92,PTK2
HMSL10076,5753,10,QL-XI-92,PTK6
HMSL10076,5871,10,QL-XI-92,MAP4K2
HMSL10076,5979,10,QL-XI-92,RET
HMSL10076,6011,10,QL-XI-92,GRK1
HMSL10076,6093,10,QL-XI-92,ROCK1
HMSL10076,6098,10,QL-XI-92,ROS1
HMSL10076,6195,10,QL-XI-92,RPS6KA1
HMSL10076,6196,10,QL-XI-92,RPS6KA2
HMSL10076,6197,10,QL-XI-92,RPS6KA3
HMSL10076,6198,10,QL-XI-92,RPS6KB1
HMSL10076,6300,10,QL-XI-92,MAPK12
HMSL10076,6416,10,QL-XI-92,MAP2K4
HMSL10076,6725,10,QL-XI-92,SRMS
HMSL10076,6732,10,QL-XI-92,SRPK1
HMSL10076,6733,10,QL-XI-92,SRPK2
HMSL10076,6787,10,QL-XI-92,NEK4
HMSL10076,6788,10,QL-XI-92,STK3
HMSL10076,6789,10,QL-XI-92,STK4
HMSL10076,6790,10,QL-XI-92,AURKA
HMSL10076,6792,10,QL-XI-92,CDKL5
HMSL10076,6793,10,QL-XI-92,STK10
HMSL10076,6794,10,QL-XI-92,STK11
HMSL10076,6795,10,QL-XI-92,AURKC
HMSL10076,6850,10,QL-XI-92,SYK
HMSL10076,6885,10,QL-XI-92,MAP3K7
HMSL10076,7006,10,QL-XI-92,TEC
HMSL10076,7010,10,QL-XI-92,TEK
HMSL10076,7016,10,QL-XI-92,TESK1
HMSL10076,7046,10,QL-XI-92,TGFBR1
HMSL10076,7048,10,QL-XI-92,TGFBR2
HMSL10076,7075,10,QL-XI-92,TIE1
HMSL10076,7272,10,QL-XI-92,TTK
HMSL10076,7294,10,QL-XI-92,TXK
HMSL10076,7297,10,QL-XI-92,TYK2
HMSL10076,7301,10,QL-XI-92,TYRO3
HMSL10076,7444,10,QL-XI-92,VRK2
HMSL10076,7465,10,QL-XI-92,WEE1
HMSL10076,7786,10,QL-XI-92,MAP3K12
HMSL10076,8394,10,QL-XI-92,PIP5K1A
HMSL10076,8396,10,QL-XI-92,PIP4K2B
HMSL10076,8408,10,QL-XI-92,ULK1
HMSL10076,8428,10,QL-XI-92,STK24
HMSL10076,8445,10,QL-XI-92,DYRK2
HMSL10076,8476,10,QL-XI-92,CDC42BPA
HMSL10076,8491,10,QL-XI-92,MAP4K3
HMSL10076,8536,10,QL-XI-92,CAMK1
HMSL10076,8550,10,QL-XI-92,MAPKAPK5
HMSL10076,8569,10,QL-XI-92,MKNK1
HMSL10076,8573,10,QL-XI-92,CASK
HMSL10076,8576,10,QL-XI-92,STK16
HMSL10076,8621,10,QL-XI-92,CDK13
HMSL10076,8711,10,QL-XI-92,TNK1
HMSL10076,8737,10,QL-XI-92,RIPK1
HMSL10076,8767,10,QL-XI-92,RIPK2
HMSL10076,8780,10,QL-XI-92,RIOK3
HMSL10076,8814,10,QL-XI-92,CDKL1
HMSL10076,8899,10,QL-XI-92,PRPF4B
HMSL10076,8986,10,QL-XI-92,RPS6KA4
HMSL10076,8999,10,QL-XI-92,CDKL2
HMSL10076,9024,10,QL-XI-92,BRSK2
HMSL10076,9064,10,QL-XI-92,MAP3K6
HMSL10076,9088,10,QL-XI-92,PKMYT1
HMSL10076,9113,10,QL-XI-92,LATS1
HMSL10076,9149,10,QL-XI-92,DYRK1B
HMSL10076,9175,10,QL-XI-92,MAP3K13
HMSL10076,9201,10,QL-XI-92,DCLK1
HMSL10076,9212,10,QL-XI-92,AURKB
HMSL10076,9252,10,QL-XI-92,RPS6KA5
