hmsID_1,hmsID_2,metric,similarity
10024,10140,structural_similarity,0.174311926605505
10024,10140,target_similarity,0.21
10024,10141,structural_similarity,0.287037037037037
10024,10141,target_similarity,0.401
10024,10143,structural_similarity,0.151260504201681
10024,10143,target_similarity,0.628
10024,10146,structural_similarity,0.156521739130435
10024,10146,target_similarity,0.204
10024,10147,structural_similarity,0.0825688073394495
10024,10147,target_similarity,0.199
10024,10150,structural_similarity,0.150793650793651
10024,10150,target_similarity,0.709
10024,10151,structural_similarity,0.181034482758621
10024,10151,target_similarity,0.348
10024,10152,structural_similarity,0.238938053097345
10024,10152,target_similarity,0.632
10024,10154,structural_similarity,0.11340206185567
10024,10154,target_similarity,0.5
10024,10157,structural_similarity,0.169230769230769
10024,10157,target_similarity,0.293
10024,10158,structural_similarity,0.155339805825243
10024,10158,target_similarity,0.238
10024,10159,structural_similarity,0.145161290322581
10024,10159,target_similarity,0.263
10024,10162,structural_similarity,0.10989010989011
10024,10162,target_similarity,0.198
10024,10165,structural_similarity,0.0932203389830508
10024,10165,target_similarity,0.635
10024,10166,structural_similarity,0.166666666666667
10024,10166,target_similarity,0.581
10024,10167,structural_similarity,0.087378640776699
10024,10167,target_similarity,0.233
10024,10168,structural_similarity,0.142857142857143
10024,10168,target_similarity,0.218
10024,10169,structural_similarity,0.189655172413793
10024,10169,target_similarity,0.232
10024,10171,structural_similarity,0.148148148148148
10024,10171,target_similarity,0.199
10024,10172,structural_similarity,0.0636363636363636
10024,10172,target_similarity,0.207
10024,10175,structural_similarity,0.094017094017094
10024,10175,target_similarity,0.395
10024,10176,structural_similarity,0.161290322580645
10024,10176,target_similarity,0.566
10024,10177,structural_similarity,0.132743362831858
10024,10177,target_similarity,0.217
10024,10180,structural_similarity,0.139130434782609
10024,10180,target_similarity,0.495
10024,10181,structural_similarity,0.11214953271028
10024,10181,target_similarity,0.208
10024,10182,structural_similarity,0.105263157894737
10024,10182,target_similarity,0.259
10024,10183,structural_similarity,0.227272727272727
10024,10183,target_similarity,0.215
10024,10187,structural_similarity,0.189189189189189
10024,10187,target_similarity,0.517
10024,10189,structural_similarity,0.218181818181818
10024,10189,target_similarity,0.309
10024,10190,structural_similarity,0.160377358490566
10024,10190,target_similarity,0.192
10024,10192,structural_similarity,0.114285714285714
10024,10192,target_similarity,0.417
10024,10194,structural_similarity,0.158878504672897
10024,10194,target_similarity,0.593
10024,10198,structural_similarity,0.238095238095238
10024,10198,target_similarity,0.26
10024,10201,structural_similarity,0.179487179487179
10024,10201,target_similarity,0.206
10024,10202,structural_similarity,0.108108108108108
10024,10202,target_similarity,0.647
10024,10203,structural_similarity,0.148148148148148
10024,10203,target_similarity,0.25
10024,10206,structural_similarity,0.110169491525424
10024,10206,target_similarity,0.229
10024,10207,structural_similarity,0.533333333333333
10024,10207,target_similarity,0.71
10024,10208,structural_similarity,0.0833333333333333
10024,10208,target_similarity,0.198
10024,10209,structural_similarity,0.172131147540984
10024,10209,target_similarity,0.279
10024,10210,structural_similarity,0.100917431192661
10024,10210,target_similarity,0.581
10024,10212,structural_similarity,0.20353982300885
10024,10212,target_similarity,0.197
10024,10213,structural_similarity,0.243697478991597
10024,10213,target_similarity,0.274
10024,10214,structural_similarity,0.165289256198347
10024,10214,target_similarity,0.209
10024,10215,structural_similarity,0.203703703703704
10024,10215,target_similarity,0.461
10024,10216,structural_similarity,0.160714285714286
10024,10216,target_similarity,0.436
10024,10219,structural_similarity,0.0638297872340425
10024,10219,target_similarity,0.389
10024,10220,structural_similarity,0.103174603174603
10024,10220,target_similarity,0.323
10024,10221,structural_similarity,0.122950819672131
10024,10221,target_similarity,0.247
10024,10223,structural_similarity,0.178947368421053
10024,10223,target_similarity,0.216
10024,10225,structural_similarity,0.157894736842105
10024,10225,target_similarity,0.444
10024,10226,structural_similarity,0.142857142857143
10024,10226,target_similarity,0.216
10024,10228,structural_similarity,0.226415094339623
10024,10228,target_similarity,0.59
10024,10229,structural_similarity,0.146551724137931
10024,10229,target_similarity,0.203
10024,10230,structural_similarity,0.092436974789916
10024,10230,target_similarity,0.442
10024,10231,structural_similarity,0.130081300813008
10024,10231,target_similarity,0.5
10024,10232,structural_similarity,0.151785714285714
10024,10232,target_similarity,0.238
10024,10233,structural_similarity,0.157894736842105
10024,10233,target_similarity,0.201
10024,10234,structural_similarity,0.128
10024,10234,target_similarity,0.197
10024,10255,structural_similarity,0.192
10024,10255,target_similarity,0.237
10024,10267,structural_similarity,0.158878504672897
10024,10267,target_similarity,0.39
10024,10273,structural_similarity,0.163636363636364
10024,10273,target_similarity,0.455
10024,10284,structural_similarity,0.11965811965812
10024,10284,target_similarity,0.224
10024,10285,structural_similarity,0.0927835051546392
10024,10285,target_similarity,0.334
10024,10286,structural_similarity,0.137614678899083
10024,10286,target_similarity,0.206
10024,10287,structural_similarity,0.159663865546218
10024,10287,target_similarity,0.214
10024,10289,structural_similarity,0.177570093457944
10024,10289,target_similarity,0.269
10024,10298,structural_similarity,0.105263157894737
10024,10298,target_similarity,0.21
10024,10304,structural_similarity,0.0909090909090909
10024,10304,target_similarity,0.488
10024,10318,structural_similarity,0.0697674418604651
10024,10318,target_similarity,0.323
10024,10337,structural_similarity,0.109243697478992
10024,10337,target_similarity,0.26
10024,10340,structural_similarity,0.263636363636364
10024,10340,target_similarity,0.274
10024,10341,structural_similarity,0.222222222222222
10024,10341,target_similarity,0.222
10024,10342,structural_similarity,0.505376344086022
10024,10342,target_similarity,0.304
10024,10350,structural_similarity,0.135593220338983
10024,10350,target_similarity,0.201
10024,10351,structural_similarity,0.141732283464567
10024,10351,target_similarity,0.842
10024,10354,structural_similarity,0.136363636363636
10024,10354,target_similarity,0.22
10024,10355,structural_similarity,0.168141592920354
10024,10355,target_similarity,0.243
10024,10356,structural_similarity,0.145631067961165
10024,10356,target_similarity,0.208
10024,10363,structural_similarity,0.161290322580645
10024,10363,target_similarity,0.201
10024,10364,structural_similarity,0.206896551724138
10024,10364,target_similarity,0.222
10024,10373,structural_similarity,0.165137614678899
10024,10373,target_similarity,0.533
10024,10378,structural_similarity,0.119047619047619
10024,10378,target_similarity,0.452
10024,10380,structural_similarity,0.222222222222222
10024,10380,target_similarity,0.204
10024,10381,structural_similarity,0.155172413793103
10024,10381,target_similarity,0.75
10024,10383,structural_similarity,0.115702479338843
10024,10383,target_similarity,0.75
10024,10385,structural_similarity,0.138888888888889
10024,10385,target_similarity,0.678
10024,10388,structural_similarity,0.18348623853211
10024,10388,target_similarity,0.667
10024,10391,structural_similarity,0.208695652173913
10024,10391,target_similarity,0.63
10024,10393,structural_similarity,0.156521739130435
10024,10393,target_similarity,0.605
10024,10394,structural_similarity,0.526881720430108
10024,10394,target_similarity,0.567
10024,10399,structural_similarity,0.130841121495327
10024,10399,target_similarity,0.373
10024,10401,structural_similarity,0.147058823529412
10024,10401,target_similarity,0.206
10024,10405,structural_similarity,0.0816326530612245
10024,10405,target_similarity,0.573
10024,10406,structural_similarity,0.224299065420561
10024,10406,target_similarity,0.593
10024,10407,structural_similarity,0.106194690265487
10024,10407,target_similarity,0.341
10024,10408,structural_similarity,0.166666666666667
10024,10408,target_similarity,0.534
10024,10409,structural_similarity,0.131782945736434
10024,10409,target_similarity,0.275
10024,10410,structural_similarity,0.0434782608695652
10024,10410,target_similarity,0.352
10024,10411,structural_similarity,0.128440366972477
10024,10411,target_similarity,0.286
10024,10415,structural_similarity,0.108910891089109
10024,10415,target_similarity,0.575
10024,10421,structural_similarity,0.0792079207920792
10024,10421,target_similarity,0.429
10024,10422,structural_similarity,0.166666666666667
10024,10422,target_similarity,0.397
10024,10426,structural_similarity,0.147286821705426
10024,10426,target_similarity,0.613
10024,10434,structural_similarity,0.151260504201681
10024,10434,target_similarity,0.818
10024,10440,structural_similarity,0.0740740740740741
10024,10440,target_similarity,0.348
10024,10441,structural_similarity,0.0594059405940594
10024,10441,target_similarity,0.263
10024,10443,structural_similarity,0.136363636363636
10024,10443,target_similarity,0.331
10024,10444,structural_similarity,0.168141592920354
10024,10444,target_similarity,0.321
10024,10445,structural_similarity,0.133333333333333
10024,10445,target_similarity,0.196
10024,10447,structural_similarity,0.130434782608696
10024,10447,target_similarity,0.235
10024,10453,structural_similarity,0.177570093457944
10024,10453,target_similarity,0.52
10024,10454,structural_similarity,0.0927835051546392
10024,10454,target_similarity,0.576
10024,10458,structural_similarity,0.0792079207920792
10024,10458,target_similarity,0.52
10024,10462,structural_similarity,0.0833333333333333
10024,10462,target_similarity,0.347
10024,10464,structural_similarity,0.188679245283019
10024,10464,target_similarity,0.225
10024,10466,structural_similarity,0.134020618556701
10024,10466,target_similarity,0.301
10024,10467,structural_similarity,0.193877551020408
10024,10467,target_similarity,0.307
10024,10468,structural_similarity,0.154545454545455
10024,10468,target_similarity,0.545
10024,10469,structural_similarity,0.197802197802198
10024,10469,target_similarity,0.39
10024,10510,structural_similarity,0.108910891089109
10024,10510,target_similarity,0.34
10024,10514,structural_similarity,0.135922330097087
10024,10514,target_similarity,0.272
10024,10517,structural_similarity,0.147826086956522
10024,10517,target_similarity,0.243
10025,10025,structural_similarity,1
10025,10025,target_similarity,1
10025,10027,structural_similarity,0.11
10025,10027,target_similarity,0.211
10025,10028,structural_similarity,0.108433734939759
10025,10028,target_similarity,0.263
10025,10032,structural_similarity,0.122641509433962
10025,10032,target_similarity,0.167
10025,10035,structural_similarity,0.145833333333333
10025,10035,target_similarity,0.188
10025,10036,structural_similarity,0.178571428571429
10025,10036,target_similarity,0.282
10025,10037,structural_similarity,0.185185185185185
10025,10037,target_similarity,0.221
10025,10038,structural_similarity,0.19
10025,10038,target_similarity,0.198
10025,10039,structural_similarity,0.172413793103448
10025,10039,target_similarity,0.192
10025,10040,structural_similarity,0.191489361702128
10025,10040,target_similarity,0.196
10025,10041,structural_similarity,0.132075471698113
10025,10041,target_similarity,0.249
10025,10042,structural_similarity,0.166666666666667
10025,10042,target_similarity,0.226
10025,10045,structural_similarity,0.125
10025,10045,target_similarity,0.182
10025,10047,structural_similarity,0.106796116504854
10025,10047,target_similarity,0.252
10025,10048,structural_similarity,0.147727272727273
10025,10048,target_similarity,0.233
10025,10049,structural_similarity,0.155555555555556
10025,10049,target_similarity,0.262
10025,10050,structural_similarity,0.141414141414141
10025,10050,target_similarity,0.194
10025,10051,structural_similarity,0.148148148148148
10025,10051,target_similarity,0.251
10025,10053,structural_similarity,0.0731707317073171
10025,10053,target_similarity,0.153
10025,10055,structural_similarity,0.217391304347826
10025,10055,target_similarity,0.2
10025,10056,structural_similarity,0.170212765957447
10025,10056,target_similarity,0.183
10025,10058,structural_similarity,0.115789473684211
10025,10058,target_similarity,0.162
10025,10059,structural_similarity,0.103092783505155
10025,10059,target_similarity,0.15
10025,10060,structural_similarity,0.172413793103448
10025,10060,target_similarity,0.277
10025,10061,structural_similarity,0.0777777777777778
10025,10061,target_similarity,0.175
10025,10062,structural_similarity,0.193877551020408
10025,10062,target_similarity,0.112
10025,10065,structural_similarity,0.17
10025,10065,target_similarity,0.183
10025,10066,structural_similarity,0.244186046511628
10025,10066,target_similarity,0.252
10025,10067,structural_similarity,0.163461538461538
10025,10067,target_similarity,0.258
10025,10068,structural_similarity,0.161290322580645
10025,10068,target_similarity,0.183
10025,10069,structural_similarity,0.0891089108910891
10025,10069,target_similarity,0.254
10025,10071,structural_similarity,0.118811881188119
10025,10071,target_similarity,0.288
10025,10072,structural_similarity,0.163461538461538
10025,10072,target_similarity,0.247
10025,10073,structural_similarity,0.0957446808510638
10025,10073,target_similarity,0.222
10025,10075,structural_similarity,0.117647058823529
10025,10075,target_similarity,0.212
10025,10079,structural_similarity,0.0990990990990991
10025,10079,target_similarity,0.205
10025,10080,structural_similarity,0.126315789473684
10025,10080,target_similarity,0.146
10025,10082,structural_similarity,0.135135135135135
10025,10082,target_similarity,0.192
10025,10084,structural_similarity,0.176470588235294
10025,10084,target_similarity,0.186
10025,10085,structural_similarity,0.176470588235294
10025,10085,target_similarity,0.144
10025,10086,structural_similarity,0.134615384615385
10025,10086,target_similarity,0.191
10025,10087,structural_similarity,0.130841121495327
10025,10087,target_similarity,0.186
10025,10090,structural_similarity,0.0833333333333333
10025,10090,target_similarity,0.183
10025,10091,structural_similarity,0.225806451612903
10025,10091,target_similarity,0.193
10025,10092,structural_similarity,0.177083333333333
10025,10092,target_similarity,0.2
10025,10093,structural_similarity,0.135416666666667
10025,10093,target_similarity,0.156
10025,10095,structural_similarity,0.317647058823529
10025,10095,target_similarity,0.186
10025,10096,structural_similarity,0.138613861386139
10025,10096,target_similarity,0.266
10025,10097,structural_similarity,0.166666666666667
10025,10097,target_similarity,0.255
10025,10098,structural_similarity,0.168421052631579
10025,10098,target_similarity,0.282
10025,10099,structural_similarity,0.252631578947368
10025,10099,target_similarity,0.202
10025,10100,structural_similarity,0.247058823529412
10025,10100,target_similarity,0.167
10025,10103,structural_similarity,0.0666666666666667
10025,10103,target_similarity,0.149
10025,10104,structural_similarity,0.149425287356322
10025,10104,target_similarity,0.276
10025,10105,structural_similarity,0.144230769230769
10025,10105,target_similarity,0.188
10025,10106,structural_similarity,0.181818181818182
10025,10106,target_similarity,0.188
10025,10114,structural_similarity,0.202247191011236
10025,10114,target_similarity,0.241
10025,10115,structural_similarity,0.122222222222222
10025,10115,target_similarity,0.194
10025,10120,structural_similarity,0.176470588235294
10025,10120,target_similarity,0.267
10025,10123,structural_similarity,0.133333333333333
10025,10123,target_similarity,0.225
10025,10124,structural_similarity,0.12621359223301
10025,10124,target_similarity,0.167
10025,10125,structural_similarity,0.135135135135135
10025,10125,target_similarity,0.25
10025,10126,structural_similarity,0.151162790697674
10025,10126,target_similarity,0.243
10025,10127,structural_similarity,0.0833333333333333
10025,10127,target_similarity,0.225
10025,10128,structural_similarity,0.0810810810810811
10025,10128,target_similarity,0.198
10025,10129,structural_similarity,0.0891089108910891
10025,10129,target_similarity,0.181
10025,10130,structural_similarity,0.153846153846154
10025,10130,target_similarity,0.186
10025,10132,structural_similarity,0.108695652173913
10025,10132,target_similarity,0.26
10025,10133,structural_similarity,0.146788990825688
10025,10133,target_similarity,0.253
10025,10135,structural_similarity,0.164835164835165
10025,10135,target_similarity,0.281
10025,10136,structural_similarity,0.135135135135135
10025,10136,target_similarity,0.196
10025,10137,structural_similarity,0.0789473684210526
10025,10137,target_similarity,0.233
10025,10138,structural_similarity,0.122222222222222
10025,10138,target_similarity,0.248
10025,10140,structural_similarity,0.261904761904762
10025,10140,target_similarity,0.175
10025,10141,structural_similarity,0.147058823529412
10025,10141,target_similarity,0.237
10025,10143,structural_similarity,0.138613861386139
10025,10143,target_similarity,0.21
10025,10146,structural_similarity,0.13265306122449
10025,10146,target_similarity,0.181
10025,10147,structural_similarity,0.0909090909090909
10025,10147,target_similarity,0.19
10025,10150,structural_similarity,0.108108108108108
10025,10150,target_similarity,0.176
10025,10151,structural_similarity,0.0952380952380952
10025,10151,target_similarity,0.194
10025,10152,structural_similarity,0.18
10025,10152,target_similarity,0.291
10025,10154,structural_similarity,0.146666666666667
10025,10154,target_similarity,0.2
10025,10157,structural_similarity,0.140350877192982
10025,10157,target_similarity,0.176
10025,10158,structural_similarity,0.227848101265823
10025,10158,target_similarity,0.212
10025,10159,structural_similarity,0.121495327102804
10025,10159,target_similarity,0.254
10025,10162,structural_similarity,0.112676056338028
10025,10162,target_similarity,0.188
10025,10165,structural_similarity,0.175824175824176
10025,10165,target_similarity,0.298
10025,10166,structural_similarity,0.181818181818182
10025,10166,target_similarity,0.27
10025,10167,structural_similarity,0.0975609756097561
10025,10167,target_similarity,0.253
10025,10168,structural_similarity,0.126436781609195
10025,10168,target_similarity,0.283
10025,10169,structural_similarity,0.104761904761905
10025,10169,target_similarity,0.24
10025,10171,structural_similarity,0.108695652173913
10025,10171,target_similarity,0.2
10025,10172,structural_similarity,0.144578313253012
10025,10172,target_similarity,0.205
10025,10175,structural_similarity,0.127659574468085
10025,10175,target_similarity,0.202
10025,10176,structural_similarity,0.116883116883117
10025,10176,target_similarity,0.291
10025,10177,structural_similarity,0.104166666666667
10025,10177,target_similarity,0.215
10025,10180,structural_similarity,0.224719101123595
10025,10180,target_similarity,0.294
10025,10181,structural_similarity,0.168674698795181
10025,10181,target_similarity,0.256
10025,10182,structural_similarity,0.181818181818182
10025,10182,target_similarity,0.24
10025,10183,structural_similarity,0.153061224489796
10025,10183,target_similarity,0.188
10025,10187,structural_similarity,0.111111111111111
10025,10187,target_similarity,0.228
10025,10189,structural_similarity,0.12
10025,10189,target_similarity,0.209
10025,10190,structural_similarity,0.188235294117647
10025,10190,target_similarity,0.167
10025,10192,structural_similarity,0.104651162790698
10025,10192,target_similarity,0.217
10025,10194,structural_similarity,0.133333333333333
10025,10194,target_similarity,0.169
10025,10198,structural_similarity,0.0909090909090909
10025,10198,target_similarity,0.232
10025,10201,structural_similarity,0.0642201834862385
10025,10201,target_similarity,0.2
10025,10203,structural_similarity,0.0967741935483871
10025,10203,target_similarity,0.264
10025,10204,structural_similarity,0.134020618556701
10025,10204,target_similarity,0.183
10025,10206,structural_similarity,0.159574468085106
10025,10206,target_similarity,0.24
10025,10207,structural_similarity,0.16
10025,10207,target_similarity,0.245
10025,10209,structural_similarity,0.163461538461538
10025,10209,target_similarity,0.198
10025,10210,structural_similarity,0.0769230769230769
10025,10210,target_similarity,0.21
10025,10213,structural_similarity,0.105263157894737
10025,10213,target_similarity,0.237
10025,10214,structural_similarity,0.144230769230769
10025,10214,target_similarity,0.186
10025,10215,structural_similarity,0.08
10025,10215,target_similarity,0.19
10025,10220,structural_similarity,0.0540540540540541
10025,10220,target_similarity,0.219
10025,10223,structural_similarity,0.267605633802817
10025,10223,target_similarity,0.2
10025,10225,structural_similarity,0.134020618556701
10025,10225,target_similarity,0.19
10025,10226,structural_similarity,0.127659574468085
10025,10226,target_similarity,0.233
10025,10228,structural_similarity,0.241379310344828
10025,10228,target_similarity,0.199
10025,10229,structural_similarity,0.13265306122449
10025,10229,target_similarity,0.25
10025,10230,structural_similarity,0.102040816326531
10025,10230,target_similarity,0.175
10025,10231,structural_similarity,0.114285714285714
10025,10231,target_similarity,0.117
10025,10232,structural_similarity,0.103092783505155
10025,10232,target_similarity,0.27
10025,10233,structural_similarity,0.134020618556701
10025,10233,target_similarity,0.19
10025,10234,structural_similarity,0.11214953271028
10025,10234,target_similarity,0.159
10025,10255,structural_similarity,0.114035087719298
10025,10255,target_similarity,0.217
10025,10273,structural_similarity,0.325
10025,10273,target_similarity,0.297
10025,10284,structural_similarity,0.147368421052632
10025,10284,target_similarity,0.193
10025,10285,structural_similarity,0.12
10025,10285,target_similarity,0.264
10025,10286,structural_similarity,0.146067415730337
10025,10286,target_similarity,0.167
10025,10289,structural_similarity,0.106382978723404
10025,10289,target_similarity,0.2
10025,10298,structural_similarity,0.0921052631578947
10025,10298,target_similarity,0.167
10025,10304,structural_similarity,0.113636363636364
10025,10304,target_similarity,0.297
10025,10318,structural_similarity,0.0769230769230769
10025,10318,target_similarity,0.245
10025,10337,structural_similarity,0.1
10025,10337,target_similarity,0.2
10025,10340,structural_similarity,0.125
10025,10340,target_similarity,0.198
10025,10341,structural_similarity,0.21
10025,10341,target_similarity,0.189
10025,10342,structural_similarity,0.168316831683168
10025,10342,target_similarity,0.198
10025,10350,structural_similarity,0.178947368421053
10025,10350,target_similarity,0.278
10025,10351,structural_similarity,0.118181818181818
10025,10351,target_similarity,0.19
10025,10354,structural_similarity,0.119565217391304
10025,10354,target_similarity,0.169
10025,10355,structural_similarity,0.294117647058824
10025,10355,target_similarity,0.283
10025,10356,structural_similarity,0.0909090909090909
10025,10356,target_similarity,0.19
10025,10363,structural_similarity,0.270833333333333
10025,10363,target_similarity,0.167
10025,10364,structural_similarity,0.229166666666667
10025,10364,target_similarity,0.195
10025,10373,structural_similarity,0.153846153846154
10025,10373,target_similarity,0.2
10025,10378,structural_similarity,0.0720720720720721
10025,10378,target_similarity,0.288
10025,10380,structural_similarity,0.141509433962264
10025,10380,target_similarity,0.157
10025,10381,structural_similarity,0.217391304347826
10025,10381,target_similarity,0.17
10025,10383,structural_similarity,0.0761904761904762
10025,10383,target_similarity,0.1
10025,10385,structural_similarity,0.122222222222222
10025,10385,target_similarity,0.277
10025,10388,structural_similarity,0.258823529411765
10025,10388,target_similarity,0.192
10025,10391,structural_similarity,0.231578947368421
10025,10391,target_similarity,0.276
10025,10393,structural_similarity,0.121212121212121
10025,10393,target_similarity,0.1
10025,10394,structural_similarity,0.121495327102804
10025,10394,target_similarity,0.261
10025,10399,structural_similarity,0.112359550561798
10025,10399,target_similarity,0.135
10025,10401,structural_similarity,0.104651162790698
10025,10401,target_similarity,0.209
10025,10405,structural_similarity,0.0769230769230769
10025,10405,target_similarity,0.267
10025,10406,structural_similarity,0.159574468085106
10025,10406,target_similarity,0.175
10025,10407,structural_similarity,0.10752688172043
10025,10407,target_similarity,0.126
10025,10408,structural_similarity,0.0947368421052632
10025,10408,target_similarity,0.274
10025,10409,structural_similarity,0.107142857142857
10025,10409,target_similarity,0.211
10025,10410,structural_similarity,0.072463768115942
10025,10410,target_similarity,0.25
10025,10411,structural_similarity,0.134831460674157
10025,10411,target_similarity,0.212
10025,10415,structural_similarity,0.0714285714285714
10025,10415,target_similarity,0.228
10025,10421,structural_similarity,0.10126582278481
10025,10421,target_similarity,0.216
10025,10422,structural_similarity,0.282608695652174
10025,10422,target_similarity,0.287
10025,10426,structural_similarity,0.135135135135135
10025,10426,target_similarity,0.286
10025,10434,structural_similarity,0.15
10025,10434,target_similarity,0.175
10025,10440,structural_similarity,0.119047619047619
10025,10440,target_similarity,0.22
10025,10441,structural_similarity,0.118421052631579
10025,10441,target_similarity,0.28
10025,10443,structural_similarity,0.157303370786517
10025,10443,target_similarity,0.271
10025,10444,structural_similarity,0.1
10025,10444,target_similarity,0.258
10025,10445,structural_similarity,0.0961538461538462
10025,10445,target_similarity,0.151
10025,10453,structural_similarity,0.168539325842697
10025,10453,target_similarity,0.199
10025,10454,structural_similarity,0.0909090909090909
10025,10454,target_similarity,0.21
10025,10467,structural_similarity,0.104651162790698
10025,10467,target_similarity,0.213
10025,10469,structural_similarity,0.10126582278481
10025,10469,target_similarity,0.2
10025,10510,structural_similarity,0.111111111111111
10025,10510,target_similarity,0.246
10025,10517,structural_similarity,0.0679611650485437
10025,10517,target_similarity,0.1
10026,10026,structural_similarity,1
10026,10026,target_similarity,1
10026,10027,structural_similarity,0.108108108108108
10026,10027,target_similarity,0.204
10026,10028,structural_similarity,0.130434782608696
10026,10028,target_similarity,0.254
10026,10032,structural_similarity,0.0916666666666667
10026,10032,target_similarity,0.156
10026,10035,structural_similarity,0.0990990990990991
10026,10035,target_similarity,0.186
10026,10036,structural_similarity,0.15625
10026,10036,target_similarity,0.285
10026,10037,structural_similarity,0.15702479338843
10026,10037,target_similarity,0.232
10026,10038,structural_similarity,0.149122807017544
10026,10038,target_similarity,0.205
10026,10039,structural_similarity,0.165354330708661
10026,10039,target_similarity,0.2
10026,10040,structural_similarity,0.180952380952381
10026,10040,target_similarity,0.203
10026,10041,structural_similarity,0.157894736842105
10026,10041,target_similarity,0.244
10026,10042,structural_similarity,0.147058823529412
10026,10042,target_similarity,0.245
10026,10045,structural_similarity,0.153846153846154
10026,10045,target_similarity,0.18
10026,10047,structural_similarity,0.0956521739130435
10026,10047,target_similarity,0.263
10026,10048,structural_similarity,0.0865384615384615
10026,10048,target_similarity,0.2
10026,10049,structural_similarity,0.115384615384615
10026,10049,target_similarity,0.264
10026,10050,structural_similarity,0.146788990825688
10026,10050,target_similarity,0.192
10026,10051,structural_similarity,0.0967741935483871
10026,10051,target_similarity,0.173
10026,10055,structural_similarity,0.158878504672897
10026,10055,target_similarity,0.2
10026,10056,structural_similarity,0.14018691588785
10026,10056,target_similarity,0.157
10026,10058,structural_similarity,0.0825688073394495
10026,10058,target_similarity,0.162
10026,10060,structural_similarity,0.151515151515152
10026,10060,target_similarity,0.282
10026,10062,structural_similarity,0.162162162162162
10026,10062,target_similarity,0.154
10026,10066,structural_similarity,0.122641509433962
10026,10066,target_similarity,0.25
10026,10067,structural_similarity,0.231481481481481
10026,10067,target_similarity,0.261
10026,10069,structural_similarity,0.0990990990990991
10026,10069,target_similarity,0.247
10026,10071,structural_similarity,0.0964912280701754
10026,10071,target_similarity,0.276
10026,10072,structural_similarity,0.127118644067797
10026,10072,target_similarity,0.243
10026,10073,structural_similarity,0.138613861386139
10026,10073,target_similarity,0.122
10026,10074,structural_similarity,0.0392156862745098
10026,10074,target_similarity,0.183
10026,10084,structural_similarity,0.147826086956522
10026,10084,target_similarity,0.171
10026,10085,structural_similarity,0.178571428571429
10026,10085,target_similarity,0.15
10026,10086,structural_similarity,0.160714285714286
10026,10086,target_similarity,0.178
10026,10087,structural_similarity,0.127118644067797
10026,10087,target_similarity,0.171
10026,10091,structural_similarity,0.166666666666667
10026,10091,target_similarity,0.2
10026,10093,structural_similarity,0.174757281553398
10026,10093,target_similarity,0.144
10026,10096,structural_similarity,0.123893805309735
10026,10096,target_similarity,0.277
10026,10097,structural_similarity,0.1
10026,10097,target_similarity,0.249
10026,10098,structural_similarity,0.118181818181818
10026,10098,target_similarity,0.283
10026,10099,structural_similarity,0.169642857142857
10026,10099,target_similarity,0.206
10026,10100,structural_similarity,0.0925925925925926
10026,10100,target_similarity,0.143
10026,10103,structural_similarity,0.087719298245614
10026,10103,target_similarity,0.146
10026,10104,structural_similarity,0.108910891089109
10026,10104,target_similarity,0.235
10026,10105,structural_similarity,0.139130434782609
10026,10105,target_similarity,0.178
10026,10114,structural_similarity,0.122641509433962
10026,10114,target_similarity,0.26
10026,10115,structural_similarity,0.107843137254902
10026,10115,target_similarity,0.204
10026,10120,structural_similarity,0.11864406779661
10026,10120,target_similarity,0.265
10026,10123,structural_similarity,0.106796116504854
10026,10123,target_similarity,0.2
10026,10125,structural_similarity,0.0952380952380952
10026,10125,target_similarity,0.253
10026,10126,structural_similarity,0.0882352941176471
10026,10126,target_similarity,0.264
10026,10127,structural_similarity,0.0943396226415094
10026,10127,target_similarity,0.237
10026,10128,structural_similarity,0.11864406779661
10026,10128,target_similarity,0.183
10026,10129,structural_similarity,0.0990990990990991
10026,10129,target_similarity,0.187
10026,10130,structural_similarity,0.109243697478992
10026,10130,target_similarity,0.188
10026,10132,structural_similarity,0.163265306122449
10026,10132,target_similarity,0.227
10026,10133,structural_similarity,0.122950819672131
10026,10133,target_similarity,0.244
10026,10135,structural_similarity,0.113207547169811
10026,10135,target_similarity,0.288
10026,10136,structural_similarity,0.142857142857143
10026,10136,target_similarity,0.199
10026,10138,structural_similarity,0.0970873786407767
10026,10138,target_similarity,0.244
10026,10140,structural_similarity,0.113207547169811
10026,10140,target_similarity,0.15
10026,10141,structural_similarity,0.162162162162162
10026,10141,target_similarity,0.239
10026,10143,structural_similarity,0.133928571428571
10026,10143,target_similarity,0.218
10026,10150,structural_similarity,0.0975609756097561
10026,10150,target_similarity,0.188
10026,10151,structural_similarity,0.133928571428571
10026,10151,target_similarity,0.197
10026,10152,structural_similarity,0.111111111111111
10026,10152,target_similarity,0.288
10026,10154,structural_similarity,0.0769230769230769
10026,10154,target_similarity,0.2
10026,10157,structural_similarity,0.136
10026,10157,target_similarity,0.177
10026,10158,structural_similarity,0.0792079207920792
10026,10158,target_similarity,0.188
10026,10159,structural_similarity,0.137931034482759
10026,10159,target_similarity,0.253
10026,10162,structural_similarity,0.0705882352941176
10026,10162,target_similarity,0.175
10026,10165,structural_similarity,0.101851851851852
10026,10165,target_similarity,0.299
10026,10166,structural_similarity,0.137254901960784
10026,10166,target_similarity,0.266
10026,10167,structural_similarity,0.108695652173913
10026,10167,target_similarity,0.237
10026,10168,structural_similarity,0.0784313725490196
